ebay_id,score
v1|317379534916|0,0.02013309114293616
v1|157369163528|0,0.019957453016937247
v1|277431003888|0,0.019957453016937247
v1|177458450441|0,0.018636137935699116
v1|286854413994|0,0.01815506845973407
v1|406268499231|0,0.017957248972906452
v1|205766590596|0,0.017738801816916984
v1|357724532078|0,0.017466443797372215
v1|177462053426|0,0.01736228310381524
v1|336220940994|0,0.017341093157253816
v1|227010023738|0,0.017159611241549484
v1|127414916134|0,0.016858935651308773
v1|397127394939|0,0.016830845440446655
v1|297663904488|0,0.0168218421516843
v1|116816164082|0,0.0166083700779712
v1|336217652805|0,0.016089071631584916
v1|236375083406|0,0.01596427696872982
v1|326806178295|0,0.015931551451520413
v1|127414568984|0,0.015920471012582517
v1|406270346676|0,0.015903026096645404
v1|197749933532|0,0.01586479429483255
v1|297665979755|0,0.015598479164163074
v1|365892319687|0,0.015525697428899324
v1|236375255503|0,0.015469495561755774
v1|257138225460|0,0.015458715828992413
v1|357710842577|0,0.015451692338455473
v1|286860190273|0,0.015391131365259684
v1|357708831852|0,0.015039882930277866
v1|205762392397|0,0.014994395919985488
v1|157371116039|0,0.014804452754291299
v1|116812974794|0,0.014638643755704886
v1|317392502050|0,0.014624017416313211
v1|127414359298|0,0.01451970339611875
v1|197754876560|0,0.01435860946247944
v1|336219202641|0,0.014318464059686458
v1|136550900016|0,0.014222097123710148
v1|326806054417|0,0.014173026229644033
v1|167841610697|0,0.014166163414357533
v1|197750774297|0,0.014094509683190273
v1|297668795369|0,0.013868952581169023
v1|127416780105|0,0.01385497050569211
v1|257143272863|0,0.013852606457093006
v1|116816391684|0,0.013818065801873053
v1|197752639488|0,0.013818065801873053
v1|257145604704|0,0.013773751086196846
v1|277431000192|0,0.01371240488097039
v1|205764209258|0,0.01370134615339909
v1|205764209439|0,0.01370134615339909
v1|205764209799|0,0.01370134615339909
v1|376599677544|0,0.01370134615339909
v1|227009924790|0,0.013694477972058795
v1|389055108922|0,0.013694477972058795
v1|326808439081|0,0.013640973832240834
v1|236375261672|0,0.013587896824624981
v1|257145422424|0,0.013567908665620942
v1|197752940278|0,0.013566556097339562
v1|177477562595|0,0.01355929604225276
v1|406265585395|0,0.01355821011626891
v1|357711767317|0,0.013546761138630539
v1|326804953108|0,0.01353823550799611
v1|306533882786|0,0.013484939465119665
v1|187600146574|0,0.013471959513250182
v1|376599682791|0,0.013471560884415857
v1|177458354579|0,0.013405514854730497
v1|297661097859|0,0.01340223867159254
v1|306535300740|0,0.013399011274782076
v1|205761042152|0,0.013397082459508354
v1|257138406861|0,0.013389951829463979
