ebay_id,ebay_title,price,tfidf_score
v1|327248296872|0,Sir John Alot Of Merrie Englandes Musyk Thyng LP by John Renbourn vinyl 1969 VG,2.00,0.4615
v1|318546792672|0,Chilling Thrilling Sounds Of The Haunted House LP Vinyl  Disneyland 1257 Record,19.99,0.3895
v1|287440286290|0,1964 Walt Disney's Mary Poppins Disneyland Records LP DQ-1256 orig shrink-wrap,8.00,0.4285
v1|307044315183|0,"Arlo Guthrie Alice's Restaurant 12"" Vinyl LP 33 RPM Reprise RS 6267",12.00,0.4039
v1|127958906607|0,Engelbert Humperdinck Release Me LP Parrot PAS-71012 Stereo VG Vinyl G+ Cover,9.99,0.2424
v1|227418061365|0,"""Man of La Mancha"" Original Motion Picture Soundtrack LP United Artists UAS=9906",6.95,0.5934
v1|227418061366|0,"Cock Robin ""After Here Through Midland"" Vinyl LP 1987 on Columbia C 40375 Etched",6.95,0.3102
v1|147418386164|0,"Jussi Björling 12"" Vinyl LP Mono Jussi Björling RCA Victor Classical LM 9884",16.99,0.3515
v1|168516231271|0,The Songsmen Quartet Our 5th Anniversary LP Paragould Arkansas AR KSS-LPS-7403,14.99,0.3643
v1|336673452578|0,Carl Orff~Catulli Carmina NM BOOKLET GERMANY Classical Vocal Deutsche Gram Vinyl,12.99,0.3091
v1|117286315375|0,Werner Muller International Film Festival LP Warner Bros WS 1548 vg++,12.00,0.4915
v1|178285632365|0,WILLIE DIXON - The Chess Box 1990 USA VINYL 3LP with booklet CH3-16500  NM,99.99,0.5427
v1|198477242595|0,"BRIGADOON SOUNDTRACK LP 12"" VINYL RECORD VG+ COLUMBIA",6.99,0.4128
v1|800293895197|0,NAZARETH The Fool Circle 1981 NEMS UK 1st Press -1/-1 NEL 6019 Cocaine EX/VG+ LP,24.00,0.3467
v1|117286311470|0,The Babys LP Broken Heart 1977 Chrysalis CHR 1150 ex shrink,12.00,0.3864
v1|267718735093|0,April Wine First Glance Hard Rock Vinyl LP Capitol Record Reissue,9.99,0.2299
v1|336673449917|0,1970 LP - AIRPORT ORIGINAL SOUNDTRACK ALBUM - Alfred Newman  Decca DL 79173,7.99,0.3370
v1|358759463357|0,Tom Jones Lot 5  Vinyl LP Help Yourself This Is Tom Green Grass Of Home And More,33.94,0.4448
v1|147418382703|0,Jeffrey Lee Come Closer To Me LP Record Album Vinyl,5.99,0.3582
v1|147418382720|0,Midnight String Orchestra The Look of Love LP Record Album Vinyl,7.99,0.2762
v1|147418382761|0,Massenet Scenes From Werther Elias Valletti LP Record Album Vinyl,7.99,0.0000
v1|147418382765|0,The Four Lads On The Sunny Side LP Record Album Vinyl,5.99,0.5409
v1|168516227130|0,Goldsboro Self Titled White Label Promo LP Record Album Vinyl,17.99,0.3436
v1|168516227133|0,101 Strings Gypsy Camp Fires LP Record Album Vinyl,5.99,0.3234
v1|327248292362|0,Ron Carter All Blues 1974 LP Album CTI 6037S1 Vintage Vinyl,28.00,0.2925
v1|137485633504|0,Larry Norman ‎– The Israel Tapes 1974 A.D. vinyl - WOOF-999-1 - Used,10.00,0.2577
v1|358759459437|0,Mad Max Beyond Thunderdome 1985 Original Motion Picture Gatefold Vinyl LP,12.72,0.3963
v1|307044313273|0,"The Turtles Happy Together Rhino Records RNLP 152 12"" Vinyl LP Stereo",10.00,0.4978
v1|327248291295|0,Hard Travelin' LP by Flatt & Scruggs vinyl 1963 VG+/VG CS8751 Columbia Records,3.00,0.4914
v1|168516223753|0,Rex Allen sings Melodies of The Plains LP Record Album Vinyl,7.99,0.4306
v1|147418379356|0,Neil Sedaka In The Pocket LP Record Album Vinyl,5.99,0.4944
v1|147418379365|0,Make A Joyful Noise Unto The Lord All Ye Lands LP Record Album Vinyl,11.99,0.2552
v1|147418379372|0,Richard Maltby Bow To The Big Name Bands LP Record Album Vinyl,5.99,0.3154
v1|147418379379|0,Eddy Arnold Turn The World Around (Shrink) LP Record Album Vinyl,5.99,0.3894
v1|147418379407|0,Symphony For Tommy Hamburg Philharmonia Joseph Kuhn LP Record Album Vinyl,5.99,0.2695
v1|147418379413|0,Midnight String Quartet Love Rhapsodies LP Record Album Vinyl,5.99,0.2714
v1|168516223674|0,Pete Fountain Walking Through New Orleans LP Record Album Vinyl,7.99,0.2399
v1|168516223676|0,Eloise Lewis and her Goombay Trio LP Record Album Vinyl,26.99,0.4995
v1|168516223682|0,Cavallini Quiet Nights LP Record Album Vinyl,9.99,0.6001
v1|168516223701|0,Paul Payne Dance Band In The Tommy Dorsey Mood LP Record Album Vinyl,5.99,0.2735
v1|168516223721|0,Speer Family Won't We Be Happy LP Record Album (Vinyl Only),5.99,0.2903
v1|168516223726|0,George Shearing Quintet When Lights Are Low LP Record Album Vinyl,7.99,0.2348
v1|168516223731|0,Ferrante & Teicher World's Greatest Themes LP Record Album Vinyl,5.99,0.2711
v1|206396028772|0,Continental Dance Parade LP Record Album Vinyl,5.99,0.2844
v1|206396028774|0,Barbra Streisand Guilty LP Record Album (Vinyl Only),5.99,0.3682
v1|206396028790|0,Carl Smith Kisses Don't Lie LP Record Album Vinyl,5.99,0.3918
v1|206396028810|0,Monkees Pisces Aquarius Capricorn & Jones LP Record Album (Vinyl Only),5.99,0.3410
v1|206396028833|0,Banjo Barons Dueling Banjos LP Record Album Vinyl,5.99,0.0000
v1|206396028847|0,Steve Lawrence Sings (Shrink) LP Record Album Vinyl,5.99,0.2700
v1|227418057869|0,Samuel Barber's VANESSA 3 LP Vinyl Set 1959,20.99,0.7147
v1|267718734624|0,"DRUDKH – Autumn Aurora, LP, Gatefold, Black Vinyl, 2022 Reissue - LIKE NEW!",25.00,0.3073
v1|267718734590|0,"""'WATERLOO' (1970) OOP ORIG. REL. OFF. 1ST ED. SOUNDTRACK VINYL ALBUM""",20.82,0.3564
v1|188604270337|0,"The Outlaws ""Bring It Back Alive"" 2LP 1977 NICE Original Arista VERY GOOD",8.00,0.2735
v1|336673447322|0,The Who - LP Vinyl Record Album - Tommy The Movie,14.45,0.4357
v1|336673447122|0,Rod Stewart - Self-Titled - LP Vinyl Record Album - Love Touch,10.45,0.5020
v1|257606951389|0,1982 ASIA:SELF TITLED GEFFEN GHS 2008 VG+ POP ROCK,7.99,0.2849
v1|327248289735|0,"Caroline Kingsbury – Heaven's Just A Flight (RCRD05521, 2021) Vinyl / LP, White",95.00,0.3333
v1|117286306174|0,Tele:Funken / Flying Saucer Attack – Distant Station / DC117 (1996) / OG LP /Exp,40.00,0.6318
v1|318546776291|0,JUDY COLLINS Spellbound COLORED VINYL LP 2 DISCS 2022 Sealed,10.00,0.3679
v1|147418377591|0,Moody Blues On The Threshold of A Dream LP Record Album Vinyl,5.99,0.3056
v1|206396026676|0,Gallant Men Stories of American Adventure LP Record Album Vinyl,5.99,0.3732
v1|206396026686|0,Ken Griffin Anniversary Songs LP Record Album Vinyl,5.99,0.3865
v1|206396026698|0,Jack Price Do You Know My Jesus LP Record Album Vinyl,5.99,0.3345
v1|147418377494|0,Jim Roberts Here Comes The Sun LP Record Album Vinyl,26.99,0.4247
v1|147418377520|0,Gail Davies The Game LP Record Album Vinyl,5.99,0.3186
v1|168516221423|0,Jim Nabors For The Good Times LP Record Album Vinyl,5.99,0.5633
v1|206396026630|0,Zinka Milanov The Art of (Shrink) LP Record Album Vinyl,5.99,0.3555
v1|206396026642|0,Guy Lombardo And His Royal Canadians ‎The Lombardo Years LP Record Album Vinyl,22.99,0.3132
v1|278157063217|0,Kix- Self Titled- LP 1981 Atlantic SD 19307,29.95,0.4488
v1|137485623039|0,BOB SEGER & SILVER BULLET BAND - LIVE BULLET (1976 VINYL LP RECORD - SKBB-11523),15.00,0.3795
v1|147418374351|0,John Davidson My Christmas Favorites LP Record Album Vinyl,5.99,0.2892
v1|206396024791|0,Stereo 35 MM Volume Two LP Record Album Vinyl,5.99,0.3308
v1|206396024799|0,The Professor's Secret Of Study Talisman LP Record Album Vinyl,46.98,0.0000
v1|147418374240|0,Speak Well Off The Record Paul Mills LP Record Album Vinyl,17.99,0.3384
v1|147418374323|0,Buddy Cole Organ Moods in Hi Fi LP Record Album (Vinyl Only),5.99,0.2252
v1|168516218090|0,The Joyful Sound Choir LP Record Album Vinyl,5.99,0.2826
v1|168516218114|0,Michel Legrand Castles in Spain LP Record Album Vinyl,5.99,0.7087
v1|168516218124|0,George Hutchings Miles of Miracles LP Record Album Vinyl,11.98,0.4053
v1|206396024744|0,Jimmy Swaggart Greatest Hits Vol 1 LP Record Album Vinyl,5.99,0.4033
v1|398143356367|0,BANISH MISFORTUNE THROUGH THE HOURGLASS. . FOLK    LP tested,12.00,0.3189
v1|158057979106|0,MOZART- Sym No 40/HAYDN- Sym No. 45 - DORATI/LONDON SO- Mercury  SR 90280,12.50,0.2947
v1|117286304312|0,Nightbreed OST Vinyl LP Waxwork Peloquin Maroon Cream White Swirl Elfman EX,59.99,0.5320
v1|178285617360|0,Traffic – Mr. Fantasy LP Original 1st Press United Artists Psych Rock VG UAS 665,20.00,0.3409
v1|336673444565|0,STYX 3 Vinyl LP Record Lot Pieces of Eight Kilroy Was Here II Vintage Original,33.33,0.4494
v1|327248288126|0,Siquiti Bum 1986 World Cup - Nacho Golacho - LP Vinyl - MADE IN MEXICO - Shrink,21.99,0.3501
v1|147418372238|0,Music from Oklahoma and Others LP Record Album Vinyl,5.99,0.5333
v1|206396023104|0,"Face To Face Under The Gun 12"" Promo LP Record Album Vinyl",11.98,0.5746
v1|206396023109|0,Al Hirt Have A Merry Little LP Record Album Vinyl,5.99,0.2590
v1|206396023110|0,Rigoletto Macneil Sutherland LP Record Album Vinyl Nino Sanzogno,5.99,0.8569
v1|147418372173|0,Clayhouse Inn presents Real Thing Steel Band LP Record Album Vinyl,5.99,0.4512
v1|168516216280|0,"Firefall Runaway Love 12"" Promo LP Record Album Vinyl",7.98,0.7528
v1|168516216323|0,"Patti Austin Honey For The Bees 12"" LP Record Album Vinyl",5.99,0.3487
v1|206396023082|0,Turn Back The Hands of Time Various LP Record Album Vinyl,5.99,0.3883
v1|117286303197|0,THE MINISTRY OF THE BELLS LP PRIVATE XIAN BELLS BELL LABORATORIES,14.99,0.3152
v1|287440279228|0,MF Doom Mm...Food Green/Pink Vinyl 2020 Reissue Rhymesayers Entertainment NM,29.00,0.3735
v1|307044311506|0,"Peter Frampton Frampton Comes Alive! 12"" Black Vinyl Live LP A&M",12.00,0.2934
v1|327248287605|0,"Deja Vu LP by Crosby, Stills, Nash & Young vinyl 1970 VG SD7200 Atlantic Records",5.00,0.4775
v1|127958898242|0,Dave Brubeck Quartet Countdown Time In Outer Space LP 1962 Columbia CL 1775 VG+,24.99,0.4208
v1|398143349145|0,"Slayer Divine Intervention 1st Press Red Colored Vinyl 12"" LP",130.00,0.3081
v1|267718733147|0,CLOUD/COMMON MAN/MMI RECORDS NR15908/RECORD AND OUTER SLEEVE NEAR MINT!!!,35.00,0.2884
v1|147418371668|0,101 Strings Play 40 Million Seller Hits of The 60's LP Record Album Vinyl,11.98,0.2430
v1|147418371675|0,THE KING AND I Rodgers & Hammerstein's Soloists Orchestra LP Record Album Vinyl,5.99,0.4434
v1|168516215454|0,David Frye I Am The President LP Record Album Vinyl,5.99,0.5337
v1|168516215458|0,Narvel Felts The Touch of Felts LP Record Album Vinyl,7.99,0.5181
v1|168516215462|0,Jack & Max Dixieland Band Hall of Fame Jazz Greatest LP Record Album Vinyl,5.99,0.2585
v1|168516215483|0,Statler Brothers sing Country Symphonies in E Major LP Record Album Vinyl,7.99,0.4564
v1|168516215485|0,Dottie West & Don Gibson Self Titled LP Record Album Vinyl,7.99,0.2450
v1|168516215490|0,Del Reeves Little Church In Dell LP Record Album Vinyl,20.49,0.3170
v1|168516215495|0,Blackwood Brothers The Best of LP Record Album (Vinyl Only),5.99,0.4700
v1|168516215507|0,Woody Woodbury Looks At Love and Life LP Record Album Vinyl,5.99,0.3162
v1|206396021874|0,PATRICK JOYCE Pushin Patrick LP Record Album Vinyl,5.99,0.3449
v1|206396021891|0,Tom Ryan Fill My Cup Lord (Shrink) LP Record Album Vinyl,11.98,0.4629
v1|206396021894|0,Castaway Strings Play Andy Williams Song Book LP Record Album Vinyl,5.99,0.3624
v1|206396021898|0,Baja Marimba Band Heads Up LP Record Album Vinyl,5.99,0.3363
v1|147418371613|0,Rex Allen Jr Rex LP Record Album Vinyl,17.49,0.4828
v1|147418371614|0,Polynesians Aloha Hawaii LP Record Album Vinyl,5.99,0.0000
v1|147418371636|0,Kostelanetz Sound of Today LP Record Album Vinyl,5.99,0.4881
v1|147418371647|0,Great Songs of America Good Year LP Record Album Vinyl,5.99,0.3659
v1|168516215400|0,Verdi La Traviata Francesco Molinari Pradelli LP Record Album Vinyl,49.99,0.6770
v1|168516215409|0,Ken Griffin The Organ Plays At Christmas LP Record Album Vinyl,5.99,0.2886
v1|168516215415|0,Guy Lombardo Deck The Halls (Shrink) LP Record Album Vinyl,5.99,0.4205
v1|168516215424|0,Johnny Mathis Portrait of LP Record Album Vinyl,5.99,0.3756
v1|168516215447|0,Perry Como The Scene Changes LP Record Album Vinyl,5.99,0.3853
v1|168516215456|0,Oak Ridge Boys Step On Out LP Record Album Vinyl,5.99,0.4417
v1|206396021850|0,Checkmates LTD Live At Caesar's Palace LP Record Album Vinyl,5.99,0.4169
v1|206396021852|0,Fancy Pants Red Roses For A Blue Lady LP Record Album Vinyl,5.99,0.3024
v1|206396021854|0,Aztec Two Step White Label Promo LP Record Album Vinyl,17.48,0.3939
v1|206396021856|0,Leo Arnaud Carnival In Rio LP Record Album Vinyl,26.98,0.4450
v1|206396021865|0,Liszt Les Preludes Brahms Eight Hungarian Antal Dorati LP Record Album Vinyl,5.99,0.2421
v1|206396021821|0,Hanoi Rocks LP- UK Release- 1985- Lick Records UK? NM LICLP 8,69.00,0.5577
v1|227418055765|0,"CHUCK BERRY: ""More Rarities -Demos-Remixes"": 1986 LP Chess Records: VG+/VG+",14.95,0.3384
v1|236918971918|0,MICHAEL JACKSON THRILLER 1982 lp QE 38112 SUPER RARE missing CO PRODUCER CREDIT,494.94,0.3282
v1|137485619396|0,Gamma 1 Vinyl LP Ronnie Montrose NM,19.00,0.3310
v1|206396021562|0,Guardians Of The Galaxy Deluxe Vinyl Edition 2xLP Album,14.95,0.0000
v1|227418055563|0,Benny Goodman - The Famous 1938 Carnegie Hall Jazz Concert Columbia SL 160 LP,9.99,0.4382
v1|117286302300|0,TMNT II Secret of the Ooze OST Vinyl Waxwork 1st Pressng Subscriber Variant RARE,79.99,0.4675
v1|147418371237|0,Mental As Anything Mouth to Mouth LP Record Album Vinyl Sealed Hype Sticker,12.99,0.3121
v1|147418371244|0,Ray Anthony More Dream Dancing LP Record Album Vinyl,5.99,0.2623
v1|147418371249|0,Offenbach Bouffes Richard Rodgers Symphonic Suite LP Record Album Vinyl,5.99,0.4415
v1|147418371255|0,Andy Williams Shadow of Your Smile LP Record Album Vinyl,5.99,0.3765
v1|147418371260|0,Kingston Trio Here We Go Again LP Record Album (Vinyl Only),5.99,0.2045
v1|147418371266|0,Eddy Duchin Story Carmen Cavallaro Soundtrack LP Record Album Vinyl,5.99,0.2814
v1|147418371267|0,Macdowell Concerto No 2 in d Minor Howard Hanson LP Record Album Vinyl,9.99,0.3355
v1|147418371270|0,Mickie Finn The Now Sound of (Shrink) LP Record Album Vinyl,5.99,0.3245
v1|147418371272|0,Narvel Felts This Time LP Record Album Vinyl,7.99,0.5206
v1|168516214829|0,Vic Schoen Great Songs From All Over The World LP Record Album Vinyl,12.49,0.3189
v1|168516214847|0,Symponette Goes Pops Longines Symphonette LP (2 Records) Album Vinyl,7.99,0.3839
v1|168516214851|0,Stan Kenton Rendezvous with LP Record Album Vinyl,5.99,0.4559
v1|168516214856|0,Cal Smith Goin To Cal's Place LP Record Album Vinyl White Label Promo,12.49,0.3307
v1|168516214861|0,Johnny Mathis Mathis Is LP Record Album Vinyl,5.99,0.4555
v1|168516214863|0,Great Moments of Music Marches Time Life LP Record Album Vinyl,5.99,0.1990
v1|168516214864|0,Stan Freeman The Music Man LP Record Album Vinyl,9.99,0.2768
v1|168516214865|0,Jan Howard Self Titled LP Record Album Vinyl,12.99,0.2376
v1|206396021336|0,Billy Walker Darling Days / Portrait of Billy LP Record Album Vinyl,46.99,0.3089
v1|206396021344|0,Bob and Ray A Stereo Spectacular LP Record Album Vinyl,14.99,0.3975
v1|206396021354|0,Slim Whitman Favorites LP Record Album Vinyl,11.99,0.3104
v1|206396021355|0,Philadelphia Orchestra Ormandy Tchaikovsky No.5 LP Record Album Vinyl,14.99,0.3285
v1|206396021362|0,Jim Reeves God Be With You LP Record Album Vinyl,7.99,0.5314
